Date,Hour,Interval,Wind Curtailment,Solar Curtailment,
1/9/2021,13,4,1.59000003,231.3017471,
1/9/2021,13,5,1.77999997,230.2925761,
1/9/2021,13,6,2.16000009,251.3923363,
1/9/2021,13,7,1.89999998,314.6700034,
1/9/2021,13,8,4.71999991,314.2300038,
1/9/2021,13,9,4.32000017,332.0174865,
1/9/2021,13,10,3.4000001,297.7936793,
1/9/2021,13,11,3.36000013,329.8157736,
1/9/2021,13,12,4.01000011,296.2043313,
1/9/2021,14,1,3.79999995,109.6155507,
1/9/2021,14,2,3.72000003,137.3828792,
1/9/2021,14,3,3.3499999,117.0307602,
1/9/2021,14,4,3.81999993,159.7048128,
1/9/2021,14,5,3.36999989,197.5375977,
1/9/2021,14,6,7.28999996,159.2402214,
1/9/2021,14,7,4.94000006,151.5261276,
1/9/2021,14,8,2.23000002,167.4142415,
1/9/2021,14,9,2.42000008,140.8459665,
1/9/2021,14,10,8.06999969,174.9350721,
1/9/2021,14,11,6.07999992,164.8067107,
1/9/2021,14,12,3.92000008,152.6968657,
1/9/2021,15,1,3.74000001,37.02024403,
1/9/2021,15,2,1.67999995,43.01506357,
1/9/2021,15,3,1.82000005,86.59745597,
1/9/2021,15,4,2.13000011,231.0069368,
1/9/2021,15,5,1.91999996,227.9971691,
1/9/2021,15,6,2.74000001,213.5828224,
1/9/2021,15,7,1.92999995,401.057785,
1/9/2021,15,8,1.37,443.2470886,
1/9/2021,15,9,1.40999997,363.8252696,
1/9/2021,15,10,2.75,224.1377604,
1/9/2021,15,11,2.86999989,205.5122989,
1/9/2021,15,12,1.96000004,162.2762655,
1/10/2021,8,3,,8.39000034,
1/10/2021,8,8,,26.79000092,
1/10/2021,9,1,,27.61000061,
1/10/2021,9,2,,9.79000092,
1/10/2021,9,3,,2.22000122,
1/10/2021,9,4,,4.54999924,
1/10/2021,9,8,,20.0059308,
1/10/2021,9,9,,53.08310913,
1/10/2021,9,10,,27.04790617,
1/10/2021,10,1,,81.74432283,
1/10/2021,10,2,,68.21041301,
1/10/2021,10,3,,68.10817655,
1/10/2021,10,4,,34.20540426,
1/10/2021,10,5,,9.287929511,
1/10/2021,10,6,,17.08999991,
1/10/2021,10,7,,84.05348099,
1/10/2021,10,8,,74.81184526,
1/10/2021,10,9,,62.06073874,
1/10/2021,10,10,,91.89397502,
1/10/2021,10,11,,109.7083667,
1/10/2021,10,12,,118.7771064,
1/10/2021,11,1,,191.3502391,
1/10/2021,11,2,,123.1277271,
1/10/2021,11,3,,91.14358836,
1/10/2021,11,4,,111.2603032,
1/10/2021,11,5,,119.9280717,
1/10/2021,11,6,,124.1932004,
1/10/2021,11,7,,209.1942009,
1/10/2021,11,8,,250.789894,
1/10/2021,11,9,,231.6123537,
1/10/2021,11,10,,208.8807708,
1/10/2021,11,11,,217.3344006,
1/10/2021,11,12,,233.8261702,
1/10/2021,12,1,,208.4207445,
1/10/2021,12,2,,149.0194918,
1/10/2021,12,3,,94.66040495,
1/10/2021,12,4,,51.67314662,
1/10/2021,12,5,,82.87230294,
1/10/2021,12,6,,86.40415597,
1/10/2021,12,7,,116.8329679,
1/10/2021,12,8,,104.7636579,
1/10/2021,12,9,,117.042412,
1/10/2021,12,10,,99.86106432,
1/10/2021,12,11,,90.76116024,
1/10/2021,12,12,,92.65313537,
1/10/2021,13,1,,147.6546271,
1/10/2021,13,2,,118.8388878,
1/10/2021,13,3,,141.6053761,
1/10/2021,13,4,,142.993214,
1/10/2021,13,5,,114.5551219,
1/10/2021,13,6,,101.459101,
1/10/2021,13,7,,169.1556104,
1/10/2021,13,8,,150.5274059,
1/10/2021,13,9,,140.2743031,
1/10/2021,13,10,,157.1547071,
1/10/2021,13,11,,159.3249818,
1/10/2021,13,12,,206.2100917,
1/10/2021,14,1,,50.60265313,
1/10/2021,14,2,,4.153628768,
1/10/2021,14,3,,60.2879708,
1/10/2021,14,4,,54.4228953,
1/10/2021,14,5,,1.946071346,
1/10/2021,14,6,,3.990090657,
1/10/2021,14,7,,5.270508694,
1/10/2021,14,8,,3.573198273,
1/10/2021,14,9,,3.312201975,
1/10/2021,14,10,,4.897455215,
1/10/2021,14,11,,9.240597987,
1/10/2021,14,12,,3.739455617,
1/10/2021,15,1,,1.136523698,
1/10/2021,15,2,,1.287518283,
1/10/2021,15,9,,1.062666315,
1/10/2021,15,11,,1.545736339,
1/10/2021,16,2,,3.38715094,
1/10/2021,16,3,,6.94000006,
1/11/2021,8,3,,14.06999969,
1/11/2021,8,8,,29.15999985,
1/11/2021,8,10,,89.79550571,
1/11/2021,8,11,,112.6999989,
1/11/2021,8,12,,76.52999878,
1/11/2021,9,1,,189.4962479,
1/11/2021,9,2,,255.4289362,
1/11/2021,9,3,15.63860742,258.329987,
1/11/2021,9,4,,13.11818274,
1/11/2021,9,5,,59.79782971,
1/11/2021,9,6,,88.36930317,
1/11/2021,9,7,42.2022647,239.7793944,
1/11/2021,9,8,46.29000092,251.0346029,
1/11/2021,9,9,47.30128477,291.533013,
1/11/2021,9,10,,252.0665365,
1/11/2021,9,11,,240.7109729,
1/11/2021,9,12,,197.5872055,
1/11/2021,10,1,,269.4682149,
1/11/2021,10,2,44.88274094,256.5344165,
1/11/2021,10,3,12.99031041,253.033493,
1/11/2021,10,4,88.2899971,423.1182331,
1/11/2021,10,5,82.91999626,426.0222161,
1/11/2021,10,6,77.58000183,451.9375372,
1/11/2021,10,7,127.5799999,558.1398581,
1/11/2021,10,8,110.5200005,603.4598171,
1/11/2021,10,9,120.1700001,516.1527713,
1/11/2021,10,10,105.3299999,603.6439586,
1/11/2021,10,11,106.0699978,618.3270169,
1/11/2021,10,12,99.79999733,658.6268623,
1/11/2021,11,1,111.0700035,551.0247235,
1/11/2021,11,2,104.8600044,541.6548787,
1/11/2021,11,3,105.3999958,552.721616,
1/11/2021,11,4,115.2500019,576.2839262,
1/11/2021,11,5,115.1699982,620.641295,
1/11/2021,11,6,120.4599972,710.27304,
1/11/2021,11,7,131.7700005,887.4251097,
1/11/2021,11,8,118.1999989,950.6352843,
1/11/2021,11,9,113.6899986,948.6956406,
1/11/2021,11,10,130.4199982,623.9431701,
1/11/2021,11,11,111.9599991,555.6684811,
1/11/2021,11,12,102.1759369,608.5908342,
1/11/2021,12,1,76.33276885,619.5775105,
1/11/2021,12,2,75.08254136,573.3304227,
1/11/2021,12,3,56.54000092,531.1203786,
1/11/2021,12,4,63.20000076,491.1772894,
1/11/2021,12,5,69.68000031,483.834564,
1/11/2021,12,6,78.19000244,476.6649981,
1/11/2021,12,7,71.29000092,450.7676488,
1/11/2021,12,8,70.90000153,445.2910568,
1/11/2021,12,9,62.06000137,461.9875165,
1/11/2021,12,10,45.13000107,499.5980915,
1/11/2021,12,11,56.47000122,559.757921,
1/11/2021,12,12,42.81000137,538.343273,
1/11/2021,13,1,47.06000137,491.3049826,
1/11/2021,13,2,38.81999969,484.1670127,
1/11/2021,13,3,31.59000015,447.1735396,
1/11/2021,13,4,42.56999969,429.6004529,
1/11/2021,13,5,45.34000015,445.027718,
1/11/2021,13,6,45.72999954,467.4589644,
1/11/2021,13,7,39.77000046,462.60839,
1/11/2021,13,8,24.73999977,463.9915767,
1/11/2021,13,9,21.64999962,662.4860713,
1/11/2021,13,10,23.79000092,549.201692,
1/11/2021,13,11,18.60000038,583.3280324,
1/11/2021,13,12,18.71999931,738.8599468,
1/11/2021,14,1,21.31999969,709.4627218,
1/11/2021,14,2,22.71999931,685.6307761,
1/11/2021,14,3,22.29999924,665.8505993,
1/11/2021,14,4,27.93000031,681.4277361,
1/11/2021,14,5,29.47999954,725.2018178,
1/11/2021,14,6,39.65000153,686.1020132,
1/11/2021,14,7,37.52735163,714.9572191,
1/11/2021,14,8,60.37263421,712.8398242,
1/11/2021,14,9,69.58138278,723.4270738,
1/11/2021,14,10,65.12999725,719.8784432,
1/11/2021,14,11,59.15999985,731.8123847,
1/11/2021,14,12,40.04999924,672.8096697,
1/11/2021,15,1,72.01043837,548.5886743,
1/11/2021,15,2,51.79326635,543.0952141,
1/11/2021,15,3,74.41478488,528.0872575,
1/11/2021,15,4,98.58398064,447.0822301,
1/11/2021,15,5,64.94000244,476.8278616,
1/11/2021,15,6,95.48999786,405.680002,
1/11/2021,15,7,95.83000183,414.0900011,
1/11/2021,15,8,89.83699305,445.1772824,
1/11/2021,15,9,77.94000244,413.0500076,
1/11/2021,15,10,148.6500018,302.3980389,
1/11/2021,15,11,145.8199959,349.9403266,
1/11/2021,15,12,140.6800041,272.4623194,
1/11/2021,16,1,159.9600029,136.8861671,
1/11/2021,16,2,92.40999985,93.68999718,
1/11/2021,16,3,108.3048331,125.0561163,
1/11/2021,16,4,102.1299973,73.89795936,
1/11/2021,16,5,21.27000046,9.71000004,
1/11/2021,16,6,,7.69000006,
1/11/2021,20,1,36.20124398,,
1/11/2021,20,2,9.929418411,,
1/11/2021,20,4,3.369961464,,
1/11/2021,20,6,13.76451863,,
1/11/2021,22,1,14.28160098,,
1/12/2021,8,3,,7.81000042,
1/12/2021,10,1,,24.97432438,
1/12/2021,10,2,,19.18640447,
1/12/2021,10,3,,26.50899481,
1/12/2021,10,4,,24.08639671,
1/12/2021,10,5,,28.66000157,
1/12/2021,10,6,,29.57717938,
1/12/2021,10,7,,30.69000324,
1/12/2021,10,8,,26.72000217,
1/12/2021,10,9,,26.88999957,
1/12/2021,10,10,,64.21139794,
1/12/2021,10,11,,96.28216271,
1/12/2021,10,12,,89.86201183,
1/12/2021,11,1,,186.6380604,
1/12/2021,11,2,,190.903396,
1/12/2021,11,3,,199.4092849,
1/12/2021,11,4,,229.4119477,
1/12/2021,11,5,,216.7318727,
1/12/2021,11,6,,235.068566,
1/12/2021,11,7,,216.930015,
1/12/2021,11,8,,244.1417474,
1/12/2021,11,9,,237.9311919,
1/12/2021,11,10,,229.7756639,
1/12/2021,11,11,,207.4733645,
1/12/2021,11,12,,207.874209,
1/12/2021,12,1,,324.3996232,
1/12/2021,12,2,,323.7025297,
1/12/2021,12,3,,329.7923524,
1/12/2021,12,4,,362.0118279,
1/12/2021,12,5,,366.1278088,
1/12/2021,12,6,,357.8858688,
1/12/2021,12,7,,299.8120973,
1/12/2021,12,8,,267.2020205,
1/12/2021,12,9,,262.2190937,
1/12/2021,12,10,,231.2547853,
1/12/2021,12,11,,250.9639802,
1/12/2021,12,12,,310.9008128,
1/12/2021,13,1,,347.0442698,
1/12/2021,13,2,,326.4195068,
1/12/2021,13,3,,283.0963126,
1/12/2021,13,4,,300.8558187,
1/12/2021,13,5,,366.2200008,
1/12/2021,13,6,,355.8999961,
1/12/2021,13,7,,362.5599959,
1/12/2021,13,8,,365.5899954,
1/12/2021,13,9,,367.5099912,
1/12/2021,13,10,,371.981061,
1/12/2021,13,11,,396.74,
1/12/2021,13,12,,407.2199988,
1/12/2021,14,1,,376.8000735,
1/12/2021,14,2,,288.0279707,
1/12/2021,14,3,,269.996697,
1/12/2021,14,4,,288.5511267,
1/12/2021,14,5,,223.3619808,
1/12/2021,14,6,,272.6268654,
1/12/2021,14,7,,393.4603787,
1/12/2021,14,8,,421.3790186,
1/12/2021,14,9,,385.4700079,
1/12/2021,14,10,,369.7235169,
1/12/2021,14,11,,442.9945166,
1/12/2021,14,12,,424.3699968,
1/12/2021,15,1,,423.009996,
1/12/2021,15,2,,463.0599933,
1/12/2021,15,3,,468.7300122,
1/12/2021,15,4,,478.499995,
1/12/2021,15,5,,621.384132,
1/12/2021,15,6,,550.3100017,
1/12/2021,15,7,,526.640003,
1/12/2021,15,8,,521.8199978,
1/12/2021,15,9,,507.5699978,
1/12/2021,15,10,,433.2247429,
1/12/2021,15,11,,466.2400035,
1/12/2021,15,12,,308.9899948,
1/12/2021,16,1,,40.62008434,
1/12/2021,16,2,,49.60660745,
1/12/2021,16,3,,39.65783556,
1/12/2021,16,4,,126.6108172,
1/12/2021,16,5,,81.50758016,
1/12/2021,16,6,,5.3500003,
1/13/2021,8,3,,7.06000042,
1/13/2021,8,8,,5.10999966,
1/13/2021,9,1,,28.86999893,
1/13/2021,9,2,,36.15634511,
1/13/2021,9,3,,22.19129577,
1/13/2021,9,4,,168.3224438,
1/13/2021,9,5,,231.7390116,
1/13/2021,9,6,,295.8195103,
1/13/2021,9,7,,224.0035105,
1/13/2021,9,8,,463.5455016,
1/13/2021,9,9,,498.01506,
1/13/2021,9,10,,573.7033006,
1/13/2021,9,11,,720.8072219,
1/13/2021,9,12,,718.6099892,
1/13/2021,10,1,,837.2032638,
1/13/2021,10,2,,850.6418699,
1/13/2021,10,3,,848.4769313,
1/13/2021,10,4,,867.8952306,
1/13/2021,10,5,,817.8711573,
1/13/2021,10,6,,806.7662582,
1/13/2021,10,7,,856.2993322,
1/13/2021,10,8,,836.616461,
1/13/2021,10,9,,802.9402828,
1/13/2021,10,10,,800.0090439,
1/13/2021,10,11,,926.5924186,
1/13/2021,10,12,,999.6303093,
1/13/2021,11,1,,977.5779284,
1/13/2021,11,2,,933.7469752,
1/13/2021,11,3,,889.633602,
1/13/2021,11,4,,790.6583086,
1/13/2021,11,5,,863.584247,
1/13/2021,11,6,,933.4497881,
1/13/2021,11,7,,775.1272644,
1/13/2021,11,8,,700.0673185,
1/13/2021,11,9,,681.939326,
1/13/2021,11,10,,762.1579206,
1/13/2021,11,11,,797.3442013,
1/13/2021,11,12,,736.5477173,
1/13/2021,12,1,,737.5122725,
1/13/2021,12,2,,828.6508031,
1/13/2021,12,3,,1066.53835,
1/13/2021,12,4,,935.1396406,
1/13/2021,12,5,,794.9008571,
1/13/2021,12,6,,710.43901,
1/13/2021,12,7,,867.0419666,
1/13/2021,12,8,,660.1824796,
1/13/2021,12,9,,713.3194711,
1/13/2021,12,10,,732.6039628,
1/13/2021,12,11,,753.4862219,
1/13/2021,12,12,,737.562887,
1/13/2021,13,1,,774.1096069,
1/13/2021,13,2,,671.04786,
1/13/2021,13,3,,620.2665877,
1/13/2021,13,4,,848.8266456,
1/13/2021,13,5,,1128.959874,
1/13/2021,13,6,,1148.453197,
1/13/2021,13,7,,1037.779991,
1/13/2021,13,8,,1240.597916,
1/13/2021,13,9,,1205.812417,
1/13/2021,13,10,,1256.648383,
1/13/2021,13,11,2.6500001,1189.153879,
1/13/2021,13,12,,1243.100378,
1/13/2021,14,1,,1525.242831,
1/13/2021,14,2,2.33000004,1388.623289,
1/13/2021,14,3,2.02999997,1338.129054,
1/13/2021,14,4,2.83999991,1309.36172,
1/13/2021,14,5,3.32000005,1285.710691,
1/13/2021,14,6,3.46999991,1351.305132,
1/13/2021,14,7,1.62,1275.537589,
1/13/2021,14,8,3.75,1088.929995,
1/13/2021,14,9,3.1400001,1145.838373,
1/13/2021,14,10,3.32999992,1171.409978,
1/13/2021,14,11,5.44999981,1238.539992,
1/13/2021,14,12,4.44000006,1221.239652,
1/13/2021,15,1,3.81999993,1280.848734,
1/13/2021,15,2,8,1331.728148,
1/13/2021,15,3,8.61999989,1315.245845,
1/13/2021,15,4,6.17999995,1334.828923,
1/13/2021,15,5,11.21000004,1357.925598,
1/13/2021,15,6,2.50999999,1319.358383,
1/13/2021,15,7,4.26999998,1392.196273,
1/13/2021,15,8,15.24999976,1342.546124,
1/13/2021,15,9,15.62000037,1300.282082,
1/13/2021,15,10,11.70999996,1459.184936,
1/13/2021,15,11,11.87000005,1415.000011,
1/13/2021,15,12,14.25999966,1296.64001,
1/13/2021,16,1,21.42000037,1258.110007,
1/13/2021,16,2,25.27000051,935.6475438,
1/13/2021,16,3,26.0799995,647.9498854,
1/13/2021,16,4,65.38999968,553.2799921,
1/13/2021,16,5,90.73999958,519.7199984,
1/13/2021,16,6,81.94000178,409.9500046,
1/13/2021,16,7,,228.2301703,
1/13/2021,16,8,,122.5548113,
1/13/2021,16,9,,65.21290163,
1/13/2021,17,1,103.660001,,
1/13/2021,17,2,136.7900012,,
1/14/2021,8,3,,7.89000034,
1/14/2021,9,1,,26.61999893,
1/14/2021,9,2,,13.33000183,
1/14/2021,9,3,,8.61000061,
1/14/2021,9,4,,9.29000092,
1/14/2021,9,5,,67.90513369,
1/14/2021,9,6,,134.0528563,
1/14/2021,9,7,,173.1841531,
1/14/2021,9,8,,160.9467128,
1/14/2021,9,9,,150.0489988,
1/14/2021,9,10,,184.7357899,
1/14/2021,9,11,,195.0319926,
1/14/2021,9,12,,186.8143599,
1/14/2021,10,1,,321.9699984,
1/14/2021,10,2,1.100073,377.5854022,
1/14/2021,10,3,,369.4398961,
1/14/2021,10,4,,435.1521186,
1/14/2021,10,5,,400.9155852,
1/14/2021,10,6,,415.727686,
1/14/2021,10,7,,402.7600062,
1/14/2021,10,8,,403.620002,
1/14/2021,10,9,1.37,416.4231367,
1/14/2021,10,10,3.01999991,441.7965688,
1/14/2021,10,11,3.47999995,424.8308428,
1/14/2021,10,12,5.87999992,408.8593171,
1/14/2021,11,1,,544.1902413,
1/14/2021,11,2,,490.1306716,
1/14/2021,11,3,,471.4900015,
1/14/2021,11,4,,468.8300059,
1/14/2021,11,5,,549.1894508,
1/14/2021,11,6,,526.1167508,
1/14/2021,11,7,4.18,490.0356992,
1/14/2021,11,8,10.48,530.2921293,
1/14/2021,11,9,8.95000009,548.2099998,
1/14/2021,11,10,6.1499999,557.2400038,
1/14/2021,11,11,5.74000004,562.099999,
1/14/2021,11,12,12.69000034,603.3187384,
1/14/2021,12,1,25.25999957,675.4620885,
1/14/2021,12,2,18.58999972,944.2541171,
1/14/2021,12,3,11.78999977,1061.083223,
1/14/2021,12,4,29.72999935,1061.919985,
1/14/2021,12,5,18.91000014,942.710021,
1/14/2021,12,6,10.85999995,603.0771648,
1/14/2021,12,7,13.12000017,508.7499971,
1/14/2021,12,8,15.20999984,508.6207485,
1/14/2021,12,9,25.46999936,522.3199992,
1/14/2021,12,10,21.28000002,483.5566286,
1/14/2021,12,11,7.83000009,772.9185678,
1/14/2021,12,12,10.54000014,710.7703284,
1/14/2021,13,1,3.36999989,814.2599816,
1/14/2021,13,2,7.76000023,835.1071002,
1/14/2021,13,3,5.57999992,770.660017,
1/14/2021,13,4,5.63000011,888.4515452,
1/14/2021,13,5,6.86000013,902.3224608,
1/14/2021,13,6,6.36000013,884.7458073,
1/14/2021,13,7,9.52999989,766.4800243,
1/14/2021,13,8,16.97999959,754.9256656,
1/14/2021,13,9,16.48999982,1071.754124,
1/14/2021,13,10,14.5199998,1060.067598,
1/14/2021,13,11,7.67999983,1071.322989,
1/14/2021,13,12,23.92000048,1245.618573,
1/14/2021,14,1,12.98999958,1164.495828,
1/14/2021,14,2,20.17999997,1111.979987,
1/14/2021,14,3,21.27999965,1158.446401,
1/14/2021,14,4,12.74999953,1080.720007,
1/14/2021,14,5,11.14999962,1099.077249,
1/14/2021,14,6,10.62000013,1024.699427,
1/14/2021,14,7,33.20999936,902.6542174,
1/14/2021,14,8,32.22999982,895.717456,
1/14/2021,14,9,27.41000038,1012.651008,
1/14/2021,14,10,11.11000013,952.030974,
1/14/2021,14,11,10.61000013,832.8175799,
1/14/2021,14,12,10.95000028,1052.228735,
1/14/2021,15,1,12.49000025,1067.671285,
1/14/2021,15,2,,1401.411313,
1/14/2021,15,3,1.08000004,1533.531036,
1/14/2021,15,4,14.56999995,1650.697507,
1/14/2021,15,5,24.70000036,1433.440944,
1/14/2021,15,6,19.66999977,861.0341203,
1/14/2021,15,7,,1060.30725,
1/14/2021,15,8,,1197.872472,
1/14/2021,15,9,4.97999999,1050.829365,
1/14/2021,15,10,2.69000006,1139.193428,
1/14/2021,15,11,1.11000001,1176.360144,
1/14/2021,15,12,9.73000003,946.1213213,
1/14/2021,16,1,16.71000007,673.0932019,
1/14/2021,16,2,18.03000002,763.6974452,
1/14/2021,16,3,8.50000005,906.9272891,
1/14/2021,16,4,2.94000006,978.2174585,
1/14/2021,16,5,22.85000043,370.6902015,
1/14/2021,16,6,26.17000037,,
1/14/2021,16,7,20.92000084,,
1/14/2021,16,8,23.57999973,,
1/14/2021,16,9,12.21000004,,
1/15/2021,8,3,,8.36999989,
1/15/2021,8,8,,21.05999947,
1/15/2021,8,12,63.169998,16.64158707,
1/15/2021,9,1,137.0126825,222.1921222,
1/15/2021,9,2,102.7012634,257.4604726,
1/15/2021,9,3,92.94999695,274.444212,
1/15/2021,9,4,64.57234345,212.3960564,
1/15/2021,9,5,91.69000244,305.4474319,
1/15/2021,9,6,106.0299988,329.5526523,
1/15/2021,9,7,160.0456757,377.9786533,
1/15/2021,9,8,172.6281053,413.6490573,
1/15/2021,9,9,146.8069431,507.8418227,
1/15/2021,9,10,104.2730901,542.1099908,
1/15/2021,9,11,89.43000031,512.6834273,
1/15/2021,9,12,89.04000092,456.056897,
1/15/2021,10,1,78.12999725,431.4446596,
1/15/2021,10,2,115.1829678,366.5622812,
1/15/2021,10,3,81.40000153,413.4012475,
1/15/2021,10,4,81.65000153,358.2208156,
1/15/2021,10,5,83.1903895,316.1443536,
1/15/2021,10,6,71.37000275,352.5798646,
1/15/2021,10,7,58.33000183,256.2421651,
1/15/2021,10,8,122.2970252,263.1767472,
1/15/2021,10,9,112.4821221,251.1023377,
1/15/2021,10,10,168.6196864,315.263971,
1/15/2021,10,11,162.5287489,347.9176379,
1/15/2021,10,12,117.8020814,295.3726031,
1/15/2021,11,1,170.9870018,502.1960649,
1/15/2021,11,2,173.0999985,486.5100005,
1/15/2021,11,3,175.2999954,493.099988,
1/15/2021,11,4,152.2158611,502.2700005,
1/15/2021,11,5,163.389826,491.7399979,
1/15/2021,11,6,154.2249455,490.0500071,
1/15/2021,11,7,95.17530859,354.238787,
1/15/2021,11,8,104.734754,461.8814918,
1/15/2021,11,9,106.9289393,455.4807892,
1/15/2021,11,10,109.7962245,566.2799954,
1/15/2021,11,11,92.42988139,535.4713367,
1/15/2021,11,12,95.63713558,437.3321836,
1/15/2021,12,1,60.5,489.569993,
1/15/2021,12,2,61.89007368,414.4110657,
1/15/2021,12,3,53.70999897,399.3999918,
1/15/2021,12,4,51.22999954,569.3224678,
1/15/2021,12,5,56.28000068,549.1599963,
1/15/2021,12,6,56.56000018,537.300009,
1/15/2021,12,7,52.71000051,521.6674688,
1/15/2021,12,8,85.35276626,496.3486832,
1/15/2021,12,9,80.21191664,476.5029783,
1/15/2021,12,10,165.2700645,495.4799933,
1/15/2021,12,11,141.8870198,486.7200038,
1/15/2021,12,12,146.1013616,485.1899972,
1/15/2021,13,1,181.7432582,486.0799952,
1/15/2021,13,2,166.6064773,480.27,
1/15/2021,13,3,137.4359118,525.5223212,
1/15/2021,13,4,154.5282872,483.0860334,
1/15/2021,13,5,171.5936541,467.9723396,
1/15/2021,13,6,170.5284089,484.7243639,
1/15/2021,13,7,132.2910727,478.405939,
1/15/2021,13,8,129.8009221,478.7389313,
1/15/2021,13,9,132.6376103,482.3879423,
1/15/2021,13,10,150.2699966,477.7700074,
1/15/2021,13,11,149.8000031,483.3616426,
1/15/2021,13,12,140.0779088,475.4300096,
1/15/2021,14,1,154.0600751,543.8967652,
1/15/2021,14,2,151.1399994,535.9299879,
1/15/2021,14,3,147.6000009,541.0325054,
1/15/2021,14,4,170.75,551.9800074,
1/15/2021,14,5,144.5900002,520.8699352,
1/15/2021,14,6,135.3499985,516.6953559,
1/15/2021,14,7,136.4199982,497.9900091,
1/15/2021,14,8,126.7900009,494.3040291,
1/15/2021,14,9,147.8104091,498.5865641,
1/15/2021,14,10,107.0800011,499.743854,
1/15/2021,14,11,115.1800003,516.412764,
1/15/2021,14,12,108.4900017,506.600003,
1/15/2021,15,1,108.7699995,850.731314,
1/15/2021,15,2,96.53000021,844.7293695,
1/15/2021,15,3,80.79999924,834.4148246,
1/15/2021,15,4,81.51000214,633.7729896,
1/15/2021,15,5,63.65000153,539.7646194,
1/15/2021,15,6,44.81000043,545.7200036,
1/15/2021,15,7,63.00999832,504.2399919,
1/15/2021,15,8,37.62000084,509.9400051,
1/15/2021,15,9,38.72999954,506.8000088,
1/15/2021,15,10,34.93504698,468.8378592,
1/15/2021,15,11,25.98999977,406.1867784,
1/15/2021,15,12,30.55999947,447.8598368,
1/15/2021,16,1,67.75,327.7582852,
1/15/2021,16,2,68.67000198,322.8600013,
1/15/2021,16,3,80.15000153,267.0832677,
1/15/2021,16,4,49.64000034,250.1500679,
1/15/2021,16,5,90.77000046,182.6388553,
1/15/2021,16,6,82.84999847,79.88797446,
1/15/2021,16,7,25.46999931,9.4599999,
1/15/2021,16,8,36.77000046,7.57999992,
1/15/2021,16,9,38.75,7.21000004,
1/15/2021,16,10,48.52000046,6.75,
1/15/2021,16,11,50.18999863,6.1500001,
1/15/2021,16,12,,5.30999994,
1/15/2021,17,2,41.45000076,4.44999981,
1/15/2021,17,3,47.29999924,4,
1/15/2021,17,4,,3.25,
1/16/2021,8,3,,9.98999977,
1/16/2021,8,8,,37.90999985,
1/16/2021,9,1,,33.02999878,
1/16/2021,9,2,,21.49000168,
1/16/2021,9,3,,16.52999878,
1/16/2021,9,4,,19.06000137,
1/16/2021,9,5,,22.31999969,
1/16/2021,9,6,,22.43999863,
1/16/2021,9,7,,29.59000015,
1/16/2021,9,8,,33.34999847,
1/16/2021,9,9,,35.45999908,
1/16/2021,9,10,,33.47999954,
1/16/2021,9,11,,32.43999863,
1/16/2021,9,12,,36.51999664,
1/16/2021,10,1,,101.7178502,
1/16/2021,10,2,,112.1911044,
1/16/2021,10,3,,129.5521226,
1/16/2021,10,4,,146.8102706,
1/16/2021,10,5,,141.9762234,
1/16/2021,10,6,,142.726677,
1/16/2021,10,7,,151.8528024,
1/16/2021,10,8,,121.5700036,
1/16/2021,10,9,,94.07657209,
1/16/2021,10,10,,74.22094847,
1/16/2021,10,11,,69.66958416,
1/16/2021,10,12,,67.00839023,
1/16/2021,11,1,2.72000003,79.15461649,
1/16/2021,11,2,2.08999991,55.68719516,
1/16/2021,11,3,2.03999996,44.68943581,
1/16/2021,11,5,1.25,7.030798209,
1/16/2021,11,6,1.87,52.97814686,
1/16/2021,11,7,,23.66844031,
1/16/2021,11,8,1.09000003,226.6909969,
1/16/2021,11,9,,215.5340099,
1/16/2021,11,10,1.69000006,296.6580441,
1/16/2021,11,11,1.34000003,310.6414873,
1/16/2021,11,12,1.48000002,292.9697427,
1/16/2021,12,1,1.05999994,360.0400012,
1/16/2021,12,2,1.33000004,358.2999992,
1/16/2021,12,3,1.76999998,354.2600012,
1/16/2021,12,4,1.32000005,352.700001,
1/16/2021,12,5,1.02999997,346.2699564,
1/16/2021,12,6,,345.4936405,
1/16/2021,12,7,,289.1253242,
1/16/2021,12,8,,305.0549096,
1/16/2021,12,9,,303.5941505,
1/16/2021,12,10,,305.2679769,
1/16/2021,12,11,,297.303447,
1/16/2021,12,12,,294.7147063,
1/16/2021,13,1,,361.0599966,
1/16/2021,13,2,,359.0599942,
1/16/2021,13,3,,331.5621695,
1/16/2021,13,4,,344.2099896,
1/16/2021,13,5,1.74000001,342.2900047,
1/16/2021,13,6,1.75999999,344.5900037,
1/16/2021,13,7,3.46000004,304.677194,
1/16/2021,13,8,4.78000021,315.5888834,
1/16/2021,13,9,5.03000021,306.4723149,
1/16/2021,13,10,2.80999994,315.8177416,
1/16/2021,13,11,3.63000011,303.7588194,
1/16/2021,13,12,3.80999994,292.9148714,
1/16/2021,14,1,1.62,345.3296446,
1/16/2021,14,2,,349.1499925,
1/16/2021,14,3,2.1400001,355.2499907,
1/16/2021,14,4,2.08999991,358.1699927,
1/16/2021,14,5,2.3499999,363.4650076,
1/16/2021,14,6,,367.9100125,
1/16/2021,14,7,,323.1711408,
1/16/2021,14,8,,301.7102517,
1/16/2021,14,9,1.34000003,298.4551065,
1/16/2021,14,10,,311.833813,
1/16/2021,14,11,,308.5869653,
1/16/2021,14,12,1.39999998,344.7046431,
